ID,start,mnr,answer,timestamp
217,2012-02-14 11:40:02,13,4,2012-02-14 11:44:25
217,2012-02-14 11:40:02,14,2,2012-02-14 11:44:48
217,2012-02-14 11:40:02,15,3,2012-02-14 11:45:06
217,2012-02-14 11:40:02,16,3,2012-02-14 11:45:32
217,2012-02-14 11:40:02,17,3,2012-02-14 11:45:43
217,2012-02-14 11:40:02,18,4,2012-02-14 11:46:01
217,2012-02-14 11:40:02,19,4,2012-02-14 11:46:20
217,2012-02-14 11:40:02,20,3,2012-02-14 11:46:41
217,2012-02-14 11:40:02,21,3,2012-02-14 11:48:03
217,2012-02-14 11:40:02,22,2,2012-02-14 11:48:32
217,2012-02-14 11:40:02,23,5,2012-02-14 11:48:45
217,2012-02-14 11:40:02,24,1,2012-02-14 11:49:22
217,2012-02-14 11:40:02,25,5,2012-02-14 11:49:45
217,2012-02-14 11:40:02,26,1,2012-02-14 11:50:30
217,2012-02-14 11:40:02,27,3,2012-02-14 11:51:18
217,2012-02-14 11:40:02,28,5,2012-02-14 11:52:53
218,2012-02-14 11:40:02,1,1,2012-02-14 11:41:31
218,2012-02-14 11:40:02,2,4,2012-02-14 11:41:51
218,2012-02-14 11:40:02,3,3,2012-02-14 11:42:19
218,2012-02-14 11:40:02,4,2,2012-02-14 11:42:26
218,2012-02-14 11:40:02,5,1,2012-02-14 11:42:35
218,2012-02-14 11:40:02,6,5,2012-02-14 11:42:52
218,2012-02-14 11:40:02,7,4,2012-02-14 11:43:02
218,2012-02-14 11:40:02,8,3,2012-02-14 11:43:12
218,2012-02-14 11:40:02,9,5,2012-02-14 11:43:20
218,2012-02-14 11:40:02,10,1,2012-02-14 11:43:32
218,2012-02-14 11:40:02,11,4,2012-02-14 11:43:48
218,2012-02-14 11:40:02,12,3,2012-02-14 11:43:57
218,2012-02-14 11:40:02,13,4,2012-02-14 11:44:07
218,2012-02-14 11:40:02,14,3,2012-02-14 11:44:21
218,2012-02-14 11:40:02,15,5,2012-02-14 11:44:58
218,2012-02-14 11:40:02,16,3,2012-02-14 11:45:25
218,2012-02-14 11:40:02,17,1,2012-02-14 11:45:44
218,2012-02-14 11:40:02,18,4,2012-02-14 11:46:12
218,2012-02-14 11:40:02,19,2,2012-02-14 11:46:39
218,2012-02-14 11:40:02,20,1,2012-02-14 11:47:09
218,2012-02-14 11:40:02,21,4,2012-02-14 11:47:50
218,2012-02-14 11:40:02,22,5,2012-02-14 11:48:48
218,2012-02-14 11:40:02,23,5,2012-02-14 11:49:18
218,2012-02-14 11:40:02,24,2,2012-02-14 11:49:53
218,2012-02-14 11:40:02,25,4,2012-02-14 11:50:46
218,2012-02-14 11:40:02,26,5,2012-02-14 11:51:12
218,2012-02-14 11:40:02,27,3,2012-02-14 11:51:41
218,2012-02-14 11:40:02,28,2,2012-02-14 11:52:44
219,2012-02-14 11:40:02,1,5,2012-02-14 11:42:25
219,2012-02-14 11:40:02,2,3,2012-02-14 11:44:07
219,2012-02-14 11:40:02,3,3,2012-02-14 11:44:27
219,2012-02-14 11:40:02,4,2,2012-02-14 11:44:53
219,2012-02-14 11:40:02,5,1,2012-02-14 11:45:03
219,2012-02-14 11:40:02,6,5,2012-02-14 11:45:15
219,2012-02-14 11:40:02,7,5,2012-02-14 11:45:27
219,2012-02-14 11:40:02,8,3,2012-02-14 11:45:39
219,2012-02-14 11:40:02,9,5,2012-02-14 11:46:13
219,2012-02-14 11:40:02,10,1,2012-02-14 11:46:31
219,2012-02-14 11:40:02,11,4,2012-02-14 11:46:54
219,2012-02-14 11:40:02,12,1,2012-02-14 11:47:22
219,2012-02-14 11:40:02,13,4,2012-02-14 11:47:38
219,2012-02-14 11:40:02,14,1,2012-02-14 11:48:13
219,2012-02-14 11:40:02,15,5,2012-02-14 11:48:28
219,2012-02-14 11:40:02,16,5,2012-02-14 11:48:59
219,2012-02-14 11:40:02,17,5,2012-02-14 11:49:36
219,2012-02-14 11:40:02,18,4,2012-02-14 11:49:58
219,2012-02-14 11:40:02,19,4,2012-02-14 11:50:33
219,2012-02-14 11:40:02,20,1,2012-02-14 11:51:07
219,2012-02-14 11:40:02,21,3,2012-02-14 11:51:31
219,2012-02-14 11:40:02,22,4,2012-02-14 11:52:25
219,2012-02-14 11:40:02,23,3,2012-02-14 11:52:48
220,2012-02-14 11:40:02,1,2,2012-02-14 11:41:24
220,2012-02-14 11:40:02,2,2,2012-02-14 11:42:22
220,2012-02-14 11:40:02,3,1,2012-02-14 11:42:59
220,2012-02-14 11:40:02,4,3,2012-02-14 11:44:11
220,2012-02-14 11:40:02,5,4,2012-02-14 11:44:58
220,2012-02-14 11:40:02,6,2,2012-02-14 11:45:40
220,2012-02-14 11:40:02,7,4,2012-02-14 11:46:06
220,2012-02-14 11:40:02,8,4,2012-02-14 11:46:34
220,2012-02-14 11:40:02,9,5,2012-02-14 11:46:59
220,2012-02-14 11:40:02,10,1,2012-02-14 11:47:37
220,2012-02-14 11:40:02,11,4,2012-02-14 11:47:56
220,2012-02-14 11:40:02,12,1,2012-02-14 11:48:27
220,2012-02-14 11:40:02,13,4,2012-02-14 11:48:41
220,2012-02-14 11:40:02,14,3,2012-02-14 11:49:15
220,2012-02-14 11:40:02,15,4,2012-02-14 11:49:35
220,2012-02-14 11:40:02,16,3,2012-02-14 11:50:13
220,2012-02-14 11:40:02,17,5,2012-02-14 11:50:43
220,2012-02-14 11:40:02,18,3,2012-02-14 11:51:26
220,2012-02-14 11:40:02,19,2,2012-02-14 11:52:11
220,2012-02-14 11:40:02,20,4,2012-02-14 11:52:49
221,2012-02-14 11:40:02,1,2,2012-02-14 11:46:04
221,2012-02-14 11:40:02,2,5,2012-02-14 11:48:07
221,2012-02-14 11:40:02,3,3,2012-02-14 11:49:05
221,2012-02-14 11:40:02,4,2,2012-02-14 11:49:33
221,2012-02-14 11:40:02,5,1,2012-02-14 11:50:12
221,2012-02-14 11:40:02,6,5,2012-02-14 11:50:47
221,2012-02-14 11:40:02,7,4,2012-02-14 11:51:05
221,2012-02-14 11:40:02,8,3,2012-02-14 11:51:44
221,2012-02-14 11:40:02,9,5,2012-02-14 11:52:10
221,2012-02-14 11:40:02,10,1,2012-02-14 11:52:42
223,2012-02-14 11:40:02,1,5,2012-02-14 11:41:46
223,2012-02-14 11:40:02,2,4,2012-02-14 11:42:11
223,2012-02-14 11:40:02,3,3,2012-02-14 11:42:37
223,2012-02-14 11:40:02,4,2,2012-02-14 11:42:58
223,2012-02-14 11:40:02,5,1,2012-02-14 11:43:29
223,2012-02-14 11:40:02,6,5,2012-02-14 11:44:11
223,2012-02-14 11:40:02,7,4,2012-02-14 11:44:34
223,2012-02-14 11:40:02,8,3,2012-02-14 11:44:55
223,2012-02-14 11:40:02,9,5,2012-02-14 11:45:24
223,2012-02-14 11:40:02,10,1,2012-02-14 11:46:02
223,2012-02-14 11:40:02,11,4,2012-02-14 11:47:23
223,2012-02-14 11:40:02,12,1,2012-02-14 11:49:21
223,2012-02-14 11:40:02,13,5,2012-02-14 11:49:59
223,2012-02-14 11:40:02,14,1,2012-02-14 11:52:02
223,2012-02-14 11:40:02,15,2,2012-02-14 11:52:28
224,2012-02-14 11:40:02,1,5,2012-02-14 11:41:44
224,2012-02-14 11:40:02,2,4,2012-02-14 11:42:53
224,2012-02-14 11:40:02,3,3,2012-02-14 11:43:33
224,2012-02-14 11:40:02,4,2,2012-02-14 11:44:03
224,2012-02-14 11:40:02,5,1,2012-02-14 11:44:36
224,2012-02-14 11:40:02,6,5,2012-02-14 11:45:10
224,2012-02-14 11:40:02,7,4,2012-02-14 11:45:23
224,2012-02-14 11:40:02,8,3,2012-02-14 11:45:46
224,2012-02-14 11:40:02,9,5,2012-02-14 11:46:13
224,2012-02-14 11:40:02,10,1,2012-02-14 11:46:52
224,2012-02-14 11:40:02,11,4,2012-02-14 11:47:47
224,2012-02-14 11:40:02,12,1,2012-02-14 11:48:23
224,2012-02-14 11:40:02,13,5,2012-02-14 11:49:10
224,2012-02-14 11:40:02,14,1,2012-02-14 11:51:01
224,2012-02-14 11:40:02,15,2,2012-02-14 11:51:34
224,2012-02-14 11:40:02,16,3,2012-02-14 11:52:26
225,2012-02-14 11:40:02,1,4,2012-02-14 11:42:41
225,2012-02-14 11:40:02,2,4,2012-02-14 11:43:48
225,2012-02-14 11:40:02,3,3,2012-02-14 11:44:28
225,2012-02-14 11:40:02,4,2,2012-02-14 11:45:26
225,2012-02-14 11:40:02,5,1,2012-02-14 11:45:42
225,2012-02-14 11:40:02,6,5,2012-02-14 11:46:03
225,2012-02-14 11:40:02,7,4,2012-02-14 11:46:21
225,2012-02-14 11:40:02,8,3,2012-02-14 11:46:54
225,2012-02-14 11:40:02,9,3,2012-02-14 11:47:21
225,2012-02-14 11:40:02,10,1,2012-02-14 11:48:03
225,2012-02-14 11:40:02,11,3,2012-02-14 11:49:32
225,2012-02-14 11:40:02,12,5,2012-02-14 11:50:59
225,2012-02-14 11:40:02,13,5,2012-02-14 11:51:29
225,2012-02-14 11:40:02,14,1,2012-02-14 11:52:37
226,2012-02-14 11:40:02,1,5,2012-02-14 11:42:10
226,2012-02-14 11:40:02,2,4,2012-02-14 11:42:37
226,2012-02-14 11:40:02,3,3,2012-02-14 11:43:10
226,2012-02-14 11:40:02,4,2,2012-02-14 11:43:48
226,2012-02-14 11:40:02,5,1,2012-02-14 11:44:07
226,2012-02-14 11:40:02,6,5,2012-02-14 11:44:31
226,2012-02-14 11:40:02,7,4,2012-02-14 11:45:00
226,2012-02-14 11:40:02,8,2,2012-02-14 11:45:38
226,2012-02-14 11:40:02,9,5,2012-02-14 11:46:26
226,2012-02-14 11:40:02,10,2,2012-02-14 11:46:50
226,2012-02-14 11:40:02,11,4,2012-02-14 11:47:41
226,2012-02-14 11:40:02,12,1,2012-02-14 11:48:17
226,2012-02-14 11:40:02,13,3,2012-02-14 11:48:36
226,2012-02-14 11:40:02,14,3,2012-02-14 11:49:55
226,2012-02-14 11:40:02,15,5,2012-02-14 11:50:20
226,2012-02-14 11:40:02,16,4,2012-02-14 11:50:41
226,2012-02-14 11:40:02,17,1,2012-02-14 11:51:32
226,2012-02-14 11:40:02,18,1,2012-02-14 11:51:46
226,2012-02-14 11:40:02,19,5,2012-02-14 11:52:02
226,2012-02-14 11:40:02,20,2,2012-02-14 11:52:52
227,2012-02-14 11:40:02,1,5,2012-02-14 11:42:10
227,2012-02-14 11:40:02,2,4,2012-02-14 11:43:37
227,2012-02-14 11:40:02,3,3,2012-02-14 11:44:02
227,2012-02-14 11:40:02,4,2,2012-02-14 11:44:22
227,2012-02-14 11:40:02,5,1,2012-02-14 11:44:37
227,2012-02-14 11:40:02,6,5,2012-02-14 11:44:49
227,2012-02-14 11:40:02,7,4,2012-02-14 11:45:03
227,2012-02-14 11:40:02,8,3,2012-02-14 11:45:12
227,2012-02-14 11:40:02,9,5,2012-02-14 11:45:36
227,2012-02-14 11:40:02,10,3,2012-02-14 11:45:51
227,2012-02-14 11:40:02,11,4,2012-02-14 11:46:29
227,2012-02-14 11:40:02,12,1,2012-02-14 11:46:52
227,2012-02-14 11:40:02,13,5,2012-02-14 11:47:11
227,2012-02-14 11:40:02,14,1,2012-02-14 11:48:03
227,2012-02-14 11:40:02,15,2,2012-02-14 11:48:22
227,2012-02-14 11:40:02,16,3,2012-02-14 11:48:43
227,2012-02-14 11:40:02,17,3,2012-02-14 11:49:24
227,2012-02-14 11:40:02,18,3,2012-02-14 11:49:37
227,2012-02-14 11:40:02,19,3,2012-02-14 11:50:16
227,2012-02-14 11:40:02,20,1,2012-02-14 11:50:45
227,2012-02-14 11:40:02,21,2,2012-02-14 11:52:18
227,2012-02-14 11:40:02,22,2,2012-02-14 11:52:50
228,2012-02-14 11:40:02,1,2,2012-02-14 11:42:12
228,2012-02-14 11:40:02,2,4,2012-02-14 11:42:48
228,2012-02-14 11:40:02,3,3,2012-02-14 11:43:22
228,2012-02-14 11:40:02,4,2,2012-02-14 11:43:52
228,2012-02-14 11:40:02,5,1,2012-02-14 11:44:10
228,2012-02-14 11:40:02,6,5,2012-02-14 11:44:27
228,2012-02-14 11:40:02,7,4,2012-02-14 11:44:42
228,2012-02-14 11:40:02,8,3,2012-02-14 11:44:52
228,2012-02-14 11:40:02,9,4,2012-02-14 11:45:10
228,2012-02-14 11:40:02,10,3,2012-02-14 11:45:21
228,2012-02-14 11:40:02,11,4,2012-02-14 11:46:01
228,2012-02-14 11:40:02,12,3,2012-02-14 11:46:22
228,2012-02-14 11:40:02,13,4,2012-02-14 11:46:49
228,2012-02-14 11:40:02,14,3,2012-02-14 11:47:04
228,2012-02-14 11:40:02,15,1,2012-02-14 11:47:32
228,2012-02-14 11:40:02,16,5,2012-02-14 11:47:57
228,2012-02-14 11:40:02,17,5,2012-02-14 11:48:22
228,2012-02-14 11:40:02,18,4,2012-02-14 11:48:42
228,2012-02-14 11:40:02,19,3,2012-02-14 11:49:16
228,2012-02-14 11:40:02,20,2,2012-02-14 11:49:42
228,2012-02-14 11:40:02,21,2,2012-02-14 11:50:27
228,2012-02-14 11:40:02,22,5,2012-02-14 11:50:48
228,2012-02-14 11:40:02,23,5,2012-02-14 11:51:26
228,2012-02-14 11:40:02,24,4,2012-02-14 11:51:44
228,2012-02-14 11:40:02,25,2,2012-02-14 11:52:08
228,2012-02-14 11:40:02,26,1,2012-02-14 11:52:34
228,2012-02-14 11:40:02,27,3,2012-02-14 11:52:52
917,2012-04-20 19:01:58,27,3,2012-04-20 19:09:25
917,2012-04-20 19:01:58,26,2,2012-04-20 19:08:37
917,2012-04-20 19:01:58,25,4,2012-04-20 19:08:05
917,2012-04-20 19:01:58,24,1,2012-04-20 19:07:49
917,2012-04-20 19:01:58,23,3,2012-04-20 19:07:33
917,2012-04-20 19:01:58,22,4,2012-04-20 19:07:00
917,2012-04-20 19:01:58,21,4,2012-04-20 19:05:55
917,2012-04-20 19:01:58,20,1,2012-04-20 19:05:29
917,2012-04-20 19:01:58,19,2,2012-04-20 19:04:49
917,2012-04-20 19:01:58,18,3,2012-04-20 19:04:40
917,2012-04-20 19:01:58,17,5,2012-04-20 19:04:31
917,2012-04-20 19:01:58,16,3,2012-04-20 19:04:17
917,2012-04-20 19:01:58,15,2,2012-04-20 19:03:58
917,2012-04-20 19:01:58,14,1,2012-04-20 19:03:52
917,2012-04-20 19:01:58,13,5,2012-04-20 19:03:38
917,2012-04-20 19:01:58,12,1,2012-04-20 19:03:14
917,2012-04-20 19:01:58,11,4,2012-04-20 19:03:09
917,2012-04-20 19:01:58,10,1,2012-04-20 19:02:56
917,2012-04-20 19:01:58,9,5,2012-04-20 19:02:52
917,2012-04-20 19:01:58,8,3,2012-04-20 19:02:44
917,2012-04-20 19:01:58,7,4,2012-04-20 19:02:39
917,2012-04-20 19:01:58,6,5,2012-04-20 19:02:33
917,2012-04-20 19:01:58,5,1,2012-04-20 19:02:29
917,2012-04-20 19:01:58,4,2,2012-04-20 19:02:25
917,2012-04-20 19:01:58,3,3,2012-04-20 19:02:22
917,2012-04-20 19:01:58,2,4,2012-04-20 19:02:18
917,2012-04-20 19:01:58,1,5,2012-04-20 19:02:10
917,2012-04-20 19:01:58,28,4,2012-04-20 19:12:09
915,2012-04-20 19:01:58,1,5,2012-04-20 19:02:19
915,2012-04-20 19:01:58,2,4,2012-04-20 19:02:24
915,2012-04-20 19:01:58,3,3,2012-04-20 19:02:28
915,2012-04-20 19:01:58,4,2,2012-04-20 19:02:33
915,2012-04-20 19:01:58,5,1,2012-04-20 19:02:37
915,2012-04-20 19:01:58,6,5,2012-04-20 19:02:42
915,2012-04-20 19:01:58,7,4,2012-04-20 19:02:47
915,2012-04-20 19:01:58,8,3,2012-04-20 19:02:50
915,2012-04-20 19:01:58,9,5,2012-04-20 19:02:58
915,2012-04-20 19:01:58,10,1,2012-04-20 19:03:04
915,2012-04-20 19:01:58,11,4,2012-04-20 19:03:11
915,2012-04-20 19:01:58,12,1,2012-04-20 19:03:21
915,2012-04-20 19:01:58,13,5,2012-04-20 19:03:32
915,2012-04-20 19:01:58,14,1,2012-04-20 19:03:40
915,2012-04-20 19:01:58,15,2,2012-04-20 19:03:47
915,2012-04-20 19:01:58,16,3,2012-04-20 19:03:56
915,2012-04-20 19:01:58,17,5,2012-04-20 19:04:09
915,2012-04-20 19:01:58,18,3,2012-04-20 19:04:14
915,2012-04-20 19:01:58,19,2,2012-04-20 19:04:25
915,2012-04-20 19:01:58,20,1,2012-04-20 19:04:46
915,2012-04-20 19:01:58,21,2,2012-04-20 19:05:02
915,2012-04-20 19:01:58,22,2,2012-04-20 19:05:25
915,2012-04-20 19:01:58,23,5,2012-04-20 19:05:56
915,2012-04-20 19:01:58,24,1,2012-04-20 19:06:10
915,2012-04-20 19:01:58,25,4,2012-04-20 19:06:26
915,2012-04-20 19:01:58,26,2,2012-04-20 19:06:44
915,2012-04-20 19:01:58,27,4,2012-04-20 19:07:06
915,2012-04-20 19:01:58,28,3,2012-04-20 19:07:15
916,2012-04-20 19:01:58,1,5,2012-04-20 19:02:19
916,2012-04-20 19:01:58,2,4,2012-04-20 19:02:24
916,2012-04-20 19:01:58,3,3,2012-04-20 19:02:28
916,2012-04-20 19:01:58,4,2,2012-04-20 19:02:32
916,2012-04-20 19:01:58,5,1,2012-04-20 19:02:35
916,2012-04-20 19:01:58,6,5,2012-04-20 19:02:39
916,2012-04-20 19:01:58,7,4,2012-04-20 19:02:43
916,2012-04-20 19:01:58,8,3,2012-04-20 19:02:47
916,2012-04-20 19:01:58,9,5,2012-04-20 19:02:51
916,2012-04-20 19:01:58,10,1,2012-04-20 19:02:56
916,2012-04-20 19:01:58,11,4,2012-04-20 19:03:01
916,2012-04-20 19:01:58,12,3,2012-04-20 19:03:05
916,2012-04-20 19:01:58,13,5,2012-04-20 19:03:14
916,2012-04-20 19:01:58,14,1,2012-04-20 19:03:30
916,2012-04-20 19:01:58,15,2,2012-04-20 19:03:37
916,2012-04-20 19:01:58,16,3,2012-04-20 19:03:46
916,2012-04-20 19:01:58,17,5,2012-04-20 19:03:59
916,2012-04-20 19:01:58,18,3,2012-04-20 19:04:08
916,2012-04-20 19:01:58,19,2,2012-04-20 19:04:16
916,2012-04-20 19:01:58,20,1,2012-04-20 19:04:30
916,2012-04-20 19:01:58,21,4,2012-04-20 19:04:41
916,2012-04-20 19:01:58,22,5,2012-04-20 19:04:58
916,2012-04-20 19:01:58,23,5,2012-04-20 19:05:16
916,2012-04-20 19:01:58,24,4,2012-04-20 19:05:32
916,2012-04-20 19:01:58,25,5,2012-04-20 19:05:40
916,2012-04-20 19:01:58,26,2,2012-04-20 19:06:04
916,2012-04-20 19:01:58,27,5,2012-04-20 19:06:31
916,2012-04-20 19:01:58,28,2,2012-04-20 19:06:55
901,2012-04-20 19:01:58,1,5,2012-04-20 19:02:14
901,2012-04-20 19:01:58,2,4,2012-04-20 19:02:20
901,2012-04-20 19:01:58,3,3,2012-04-20 19:02:23
901,2012-04-20 19:01:58,4,2,2012-04-20 19:02:26
901,2012-04-20 19:01:58,5,1,2012-04-20 19:02:29
901,2012-04-20 19:01:58,6,5,2012-04-20 19:02:33
901,2012-04-20 19:01:58,7,4,2012-04-20 19:02:36
901,2012-04-20 19:01:58,8,3,2012-04-20 19:02:39
901,2012-04-20 19:01:58,9,5,2012-04-20 19:02:46
901,2012-04-20 19:01:58,10,1,2012-04-20 19:02:51
901,2012-04-20 19:01:58,11,4,2012-04-20 19:02:58
901,2012-04-20 19:01:58,12,3,2012-04-20 19:03:03
901,2012-04-20 19:01:58,13,5,2012-04-20 19:03:11
901,2012-04-20 19:01:58,14,1,2012-04-20 19:03:22
901,2012-04-20 19:01:58,15,2,2012-04-20 19:03:30
901,2012-04-20 19:01:58,16,3,2012-04-20 19:03:44
901,2012-04-20 19:01:58,17,5,2012-04-20 19:03:58
901,2012-04-20 19:01:58,18,3,2012-04-20 19:04:08
901,2012-04-20 19:01:58,19,2,2012-04-20 19:04:27
901,2012-04-20 19:01:58,20,1,2012-04-20 19:04:47
901,2012-04-20 19:01:58,21,4,2012-04-20 19:05:25
901,2012-04-20 19:01:58,22,4,2012-04-20 19:05:44
901,2012-04-20 19:01:58,23,3,2012-04-20 19:06:09
901,2012-04-20 19:01:58,24,3,2012-04-20 19:06:40
901,2012-04-20 19:01:58,25,4,2012-04-20 19:06:58
901,2012-04-20 19:01:58,26,2,2012-04-20 19:07:14
901,2012-04-20 19:01:58,27,5,2012-04-20 19:07:33
901,2012-04-20 19:01:58,28,2,2012-04-20 19:08:23
922,2012-04-20 19:01:58,1,5,2012-04-20 19:02:17
922,2012-04-20 19:01:58,2,4,2012-04-20 19:02:23
922,2012-04-20 19:01:58,3,3,2012-04-20 19:02:31
922,2012-04-20 19:01:58,4,2,2012-04-20 19:02:38
922,2012-04-20 19:01:58,5,1,2012-04-20 19:02:42
922,2012-04-20 19:01:58,6,5,2012-04-20 19:02:47
922,2012-04-20 19:01:58,7,4,2012-04-20 19:02:52
922,2012-04-20 19:01:58,8,3,2012-04-20 19:02:55
922,2012-04-20 19:01:58,9,5,2012-04-20 19:03:01
922,2012-04-20 19:01:58,10,1,2012-04-20 19:03:06
922,2012-04-20 19:01:58,11,4,2012-04-20 19:03:15
922,2012-04-20 19:01:58,12,1,2012-04-20 19:03:21
922,2012-04-20 19:01:58,13,5,2012-04-20 19:03:30
922,2012-04-20 19:01:58,14,1,2012-04-20 19:03:37
922,2012-04-20 19:01:58,15,2,2012-04-20 19:03:43
922,2012-04-20 19:01:58,16,1,2012-04-20 19:03:49
922,2012-04-20 19:01:58,17,3,2012-04-20 19:03:56
922,2012-04-20 19:01:58,18,3,2012-04-20 19:04:03
922,2012-04-20 19:01:58,19,2,2012-04-20 19:04:12
922,2012-04-20 19:01:58,20,1,2012-04-20 19:04:35
922,2012-04-20 19:01:58,21,2,2012-04-20 19:04:51
922,2012-04-20 19:01:58,22,2,2012-04-20 19:05:39
922,2012-04-20 19:01:58,23,5,2012-04-20 19:06:28
922,2012-04-20 19:01:58,24,1,2012-04-20 19:07:35
922,2012-04-20 19:01:58,25,5,2012-04-20 19:07:43
922,2012-04-20 19:01:58,26,2,2012-04-20 19:07:54
922,2012-04-20 19:01:58,27,3,2012-04-20 19:09:51
922,2012-04-20 19:01:58,28,1,2012-04-20 19:13:33
934,2012-04-20 19:01:58,1,5,2012-04-20 19:02:23
934,2012-04-20 19:01:58,2,4,2012-04-20 19:02:43
934,2012-04-20 19:01:58,3,3,2012-04-20 19:02:51
934,2012-04-20 19:01:58,4,2,2012-04-20 19:02:59
934,2012-04-20 19:01:58,5,1,2012-04-20 19:03:06
934,2012-04-20 19:01:58,6,5,2012-04-20 19:03:12
934,2012-04-20 19:01:58,7,4,2012-04-20 19:03:18
934,2012-04-20 19:01:58,8,3,2012-04-20 19:03:23
934,2012-04-20 19:01:58,9,5,2012-04-20 19:03:45
934,2012-04-20 19:01:58,10,1,2012-04-20 19:03:53
934,2012-04-20 19:01:58,11,4,2012-04-20 19:04:07
934,2012-04-20 19:01:58,12,1,2012-04-20 19:04:15
934,2012-04-20 19:01:58,13,5,2012-04-20 19:04:31
934,2012-04-20 19:01:58,14,1,2012-04-20 19:04:42
934,2012-04-20 19:01:58,15,2,2012-04-20 19:04:52
934,2012-04-20 19:01:58,16,3,2012-04-20 19:05:06
934,2012-04-20 19:01:58,17,5,2012-04-20 19:05:20
934,2012-04-20 19:01:58,18,3,2012-04-20 19:05:29
934,2012-04-20 19:01:58,19,2,2012-04-20 19:05:43
934,2012-04-20 19:01:58,20,1,2012-04-20 19:05:55
934,2012-04-20 19:01:58,21,4,2012-04-20 19:06:12
934,2012-04-20 19:01:58,22,2,2012-04-20 19:06:41
934,2012-04-20 19:01:58,23,5,2012-04-20 19:07:07
934,2012-04-20 19:01:58,24,1,2012-04-20 19:07:42
934,2012-04-20 19:01:58,25,4,2012-04-20 19:08:04
934,2012-04-20 19:01:58,26,5,2012-04-20 19:08:16
934,2012-04-20 19:01:58,27,4,2012-04-20 19:08:46
934,2012-04-20 19:01:58,28,4,2012-04-20 19:09:43
921,2012-04-20 19:01:58,1,5,2012-04-20 19:02:16
921,2012-04-20 19:01:58,2,4,2012-04-20 19:02:28
921,2012-04-20 19:01:58,3,3,2012-04-20 19:02:31
921,2012-04-20 19:01:58,4,2,2012-04-20 19:02:33
921,2012-04-20 19:01:58,5,1,2012-04-20 19:02:36
921,2012-04-20 19:01:58,6,5,2012-04-20 19:02:40
921,2012-04-20 19:01:58,7,4,2012-04-20 19:02:43
921,2012-04-20 19:01:58,8,3,2012-04-20 19:02:47
921,2012-04-20 19:01:58,9,5,2012-04-20 19:02:51
921,2012-04-20 19:01:58,10,1,2012-04-20 19:02:57
921,2012-04-20 19:01:58,11,4,2012-04-20 19:03:05
921,2012-04-20 19:01:58,12,1,2012-04-20 19:03:11
921,2012-04-20 19:01:58,13,5,2012-04-20 19:03:20
921,2012-04-20 19:01:58,14,1,2012-04-20 19:03:26
921,2012-04-20 19:01:58,15,2,2012-04-20 19:03:30
921,2012-04-20 19:01:58,16,3,2012-04-20 19:03:36
921,2012-04-20 19:01:58,17,5,2012-04-20 19:03:52
921,2012-04-20 19:01:58,18,3,2012-04-20 19:03:58
921,2012-04-20 19:01:58,19,2,2012-04-20 19:04:16
921,2012-04-20 19:01:58,20,1,2012-04-20 19:04:57
921,2012-04-20 19:01:58,21,4,2012-04-20 19:05:24
921,2012-04-20 19:01:58,22,2,2012-04-20 19:05:41
921,2012-04-20 19:01:58,23,5,2012-04-20 19:05:51
921,2012-04-20 19:01:58,24,5,2012-04-20 19:06:19
921,2012-04-20 19:01:58,25,4,2012-04-20 19:06:35
921,2012-04-20 19:01:58,26,2,2012-04-20 19:06:52
921,2012-04-20 19:01:58,27,3,2012-04-20 19:06:57
921,2012-04-20 19:01:58,28,2,2012-04-20 19:07:40
928,2012-04-20 19:01:58,1,5,2012-04-20 19:02:13
928,2012-04-20 19:01:58,2,4,2012-04-20 19:02:18
928,2012-04-20 19:01:58,3,3,2012-04-20 19:02:22
928,2012-04-20 19:01:58,4,2,2012-04-20 19:02:26
928,2012-04-20 19:01:58,5,1,2012-04-20 19:02:30
928,2012-04-20 19:01:58,6,5,2012-04-20 19:02:36
928,2012-04-20 19:01:58,7,4,2012-04-20 19:02:40
928,2012-04-20 19:01:58,8,3,2012-04-20 19:02:45
928,2012-04-20 19:01:58,9,5,2012-04-20 19:02:51
928,2012-04-20 19:01:58,10,1,2012-04-20 19:02:56
928,2012-04-20 19:01:58,11,4,2012-04-20 19:03:05
928,2012-04-20 19:01:58,12,1,2012-04-20 19:03:23
928,2012-04-20 19:01:58,13,5,2012-04-20 19:03:34
928,2012-04-20 19:01:58,14,1,2012-04-20 19:03:49
928,2012-04-20 19:01:58,15,2,2012-04-20 19:04:00
928,2012-04-20 19:01:58,16,3,2012-04-20 19:04:19
928,2012-04-20 19:01:58,17,5,2012-04-20 19:04:37
928,2012-04-20 19:01:58,18,3,2012-04-20 19:04:50
928,2012-04-20 19:01:58,19,4,2012-04-20 19:05:05
928,2012-04-20 19:01:58,20,1,2012-04-20 19:05:21
928,2012-04-20 19:01:58,21,4,2012-04-20 19:05:39
928,2012-04-20 19:01:58,22,2,2012-04-20 19:06:21
928,2012-04-20 19:01:58,23,3,2012-04-20 19:06:35
928,2012-04-20 19:01:58,24,1,2012-04-20 19:07:22
928,2012-04-20 19:01:58,25,4,2012-04-20 19:07:42
928,2012-04-20 19:01:58,26,5,2012-04-20 19:07:52
928,2012-04-20 19:01:58,27,4,2012-04-20 19:08:25
928,2012-04-20 19:01:58,28,5,2012-04-20 19:09:31
912,2012-04-20 19:01:58,1,5,2012-04-20 19:02:27
